stress_score,burnout_score,work_hours_per_week,sleep_hours_per_night,work_mode
6.1,5.6,44,4.6,Hybrid
4.6,2.2,35,7.7,Remote
10.0,7.6,45,5.2,Remote
8.5,5.6,52,5.1,Hybrid
2.6,0.4,50,6.3,Remote
9.0,6.0,40,5.4,On-site
3.5,2.2,43,7.2,On-site
8.7,7.6,45,4.9,Hybrid
7.8,5.3,48,7.0,Remote
10.0,10.0,49,5.6,Remote
10.0,9.2,46,4.6,On-site
7.7,6.8,42,4.1,Hybrid
5.7,5.7,40,6.2,On-site
9.0,8.0,42,6.6,Remote
6.1,4.6,44,5.1,Hybrid
2.5,2.2,44,5.6,Hybrid
8.5,7.6,48,6.5,Hybrid
9.9,8.0,49,6.8,Hybrid
7.2,4.8,54,6.9,Remote
3.7,4.8,46,5.8,Hybrid
6.1,4.3,37,4.1,Remote
3.7,2.1,48,7.1,On-site
10.0,6.8,48,5.0,On-site
3.1,0.2,43,6.1,Hybrid
8.3,8.2,47,6.4,Remote
8.6,10.0,55,5.8,Hybrid
7.7,6.2,54,6.3,On-site
4.2,1.5,41,7.2,Remote
9.3,8.6,49,6.6,On-site
4.3,1.0,39,7.4,On-site
10.0,10.0,53,5.6,Remote
1.9,1.2,43,5.7,Hybrid
8.5,4.6,47,8.5,Remote
2.4,0.2,42,7.4,Hybrid
5.2,1.0,44,6.4,Hybrid
10.0,8.3,47,6.3,Remote
6.7,3.2,44,7.3,On-site
4.9,3.4,45,5.5,Hybrid
3.5,2.2,38,6.7,Hybrid
4.9,4.4,43,5.4,Remote
7.3,6.8,44,5.5,Hybrid
7.0,7.5,50,5.2,On-site
7.9,8.8,45,4.6,Remote
5.3,0.1,43,7.5,On-site
7.9,6.6,53,5.7,Remote
4.7,4.3,52,5.2,Remote
7.0,5.9,44,7.0,Hybrid
9.6,10.0,55,5.5,On-site
3.5,0.0,42,8.6,On-site
6.3,3.3,40,6.5,On-site
4.9,4.5,42,3.3,On-site
10.0,10.0,44,5.7,Remote
4.1,2.7,39,6.0,Remote
3.6,1.1,41,6.5,On-site
7.2,7.8,45,6.0,Hybrid
6.6,5.8,51,6.4,On-site
9.2,7.3,50,6.1,Hybrid
5.0,3.4,41,6.6,Hybrid
8.6,6.6,42,5.5,On-site
7.5,4.2,48,6.5,Hybrid
7.8,5.5,56,4.2,Hybrid
6.8,4.5,45,5.8,On-site
1.7,1.9,41,6.6,On-site
7.0,4.3,42,5.8,On-site
8.7,6.2,51,6.1,Hybrid
4.7,4.8,52,6.5,Hybrid
3.9,5.7,48,7.8,Hybrid
8.7,7.2,44,6.3,On-site
8.1,6.8,53,7.0,Hybrid
10.0,10.0,54,5.5,Hybrid
7.1,6.1,43,4.7,On-site
10.0,10.0,51,4.8,Hybrid
10.0,9.4,49,5.5,On-site
7.5,5.8,48,6.8,Remote
4.6,2.8,40,5.6,On-site
9.4,9.0,47,5.8,Remote
3.4,0.2,47,6.9,On-site
10.0,9.9,60,4.9,Remote
7.3,5.4,42,5.6,Remote
5.8,3.2,50,7.9,Remote
8.0,6.5,53,4.8,Hybrid
4.4,0.9,49,5.3,Remote
8.4,5.5,51,6.2,Hybrid
2.9,0.0,36,6.2,Remote
7.3,7.1,50,6.2,On-site
8.3,5.6,45,7.0,Remote
9.5,7.5,49,4.5,On-site
10.0,8.5,51,4.2,On-site
8.1,10.0,50,4.9,On-site
8.7,6.5,47,5.6,On-site
7.2,6.0,43,5.9,Remote
8.3,5.4,44,6.0,Hybrid
7.8,5.5,46,5.7,On-site
2.8,0.2,35,5.9,Hybrid
8.0,4.0,45,4.4,Hybrid
8.3,3.6,49,7.2,On-site
8.8,7.2,43,3.4,On-site
10.0,7.4,51,7.1,Remote
4.9,1.5,41,5.4,Remote
4.4,2.3,40,5.6,Hybrid
10.0,10.0,55,6.3,On-site
4.7,2.2,41,6.8,Remote
10.0,10.0,44,6.4,Remote
7.2,5.1,46,6.6,On-site
8.3,8.3,55,6.3,On-site
7.6,7.8,51,5.6,Hybrid
8.7,5.4,44,7.4,On-site
10.0,10.0,52,4.8,On-site
10.0,8.9,44,5.0,Remote
6.7,6.1,42,6.5,On-site
8.0,6.7,52,7.0,Remote
10.0,8.6,46,6.0,On-site
7.7,5.2,48,6.3,Hybrid
8.3,5.4,46,7.4,Remote
5.8,1.9,41,8.0,Hybrid
5.5,0.8,52,8.2,Hybrid
7.6,5.2,49,4.8,Remote
3.8,0.3,51,8.8,Hybrid
6.9,5.0,52,4.8,Hybrid
10.0,7.9,45,4.9,Remote
5.0,4.6,39,5.1,Hybrid
9.8,9.5,45,6.3,Remote
3.1,0.5,42,6.3,Hybrid
6.9,7.0,47,6.1,Hybrid
7.3,6.6,53,6.3,On-site
10.0,8.8,48,4.8,Remote
10.0,10.0,50,7.2,Hybrid
8.1,7.8,52,3.8,Remote
9.9,10.0,42,4.8,Remote
5.2,4.7,49,5.7,Hybrid
6.5,7.4,53,6.0,On-site
8.3,7.4,38,5.2,Hybrid
8.0,7.0,48,5.2,Remote
9.0,7.3,51,5.4,On-site
9.1,7.0,47,5.6,On-site
10.0,10.0,52,6.9,On-site
6.0,4.7,43,7.8,Remote
3.0,1.3,37,5.1,Remote
5.3,3.5,41,5.4,Remote
5.1,2.2,40,5.0,On-site
8.0,4.3,50,6.3,Hybrid
6.7,4.8,45,5.6,Remote
3.6,0.6,45,7.2,Hybrid
3.5,0.0,39,6.1,Remote
4.3,2.5,45,4.9,Hybrid
9.7,5.7,47,7.0,Remote
10.0,9.8,51,5.7,Hybrid
9.0,6.4,49,6.2,Remote
6.3,5.3,52,7.9,On-site
9.4,8.2,46,5.1,Remote
5.7,4.3,54,5.6,Hybrid
4.4,2.7,42,5.9,Hybrid
4.4,0.1,42,5.8,Hybrid
10.0,9.7,60,6.0,Hybrid
1.9,2.1,43,4.8,On-site
9.2,9.5,52,5.4,Remote
4.6,0.2,36,6.6,Remote
4.7,2.7,41,5.0,Hybrid
6.4,3.8,37,6.4,Remote
9.6,8.1,57,7.2,Hybrid
6.9,6.4,57,5.8,Remote
7.8,7.2,37,6.4,On-site
7.5,7.0,49,5.5,Hybrid
9.0,6.4,44,7.2,Remote
3.1,2.6,42,5.4,Remote
8.1,8.3,49,5.1,Hybrid
6.7,4.4,46,6.0,Hybrid
5.8,5.2,46,5.1,Hybrid
6.3,5.2,43,6.0,Hybrid
6.2,3.7,35,7.1,Hybrid
9.5,7.3,50,5.9,Remote
9.4,8.8,41,5.1,Remote
10.0,8.0,43,6.1,Remote
9.6,10.0,45,3.0,Hybrid
10.0,9.1,44,7.2,Remote
10.0,6.1,42,6.0,Hybrid
10.0,10.0,56,5.3,Hybrid
9.3,9.5,54,5.7,On-site
10.0,8.1,48,6.2,Remote
9.4,9.8,53,5.1,On-site
9.3,8.3,53,6.1,Hybrid
9.6,8.2,53,5.8,Remote
7.0,5.3,52,6.0,Hybrid
3.5,1.4,45,6.1,On-site
6.7,1.6,47,7.3,Hybrid
5.3,1.5,42,5.1,On-site
7.5,6.8,48,6.0,On-site
6.4,5.1,45,5.9,On-site
9.1,5.0,53,6.0,On-site
10.0,9.1,48,7.3,On-site
7.7,6.3,45,6.5,On-site
7.2,5.6,43,6.6,On-site
5.2,3.7,42,5.8,Hybrid
5.6,3.2,47,7.1,On-site
7.8,4.7,56,4.8,On-site
6.9,5.3,52,4.4,Remote
10.0,8.3,47,4.8,Hybrid
8.0,9.2,53,6.2,On-site
5.7,4.5,45,8.1,Remote
5.0,4.4,49,7.6,Hybrid
8.7,6.1,52,5.8,Hybrid
6.8,6.0,51,5.7,Remote
8.0,5.9,53,6.3,On-site
4.3,2.2,43,6.4,Remote
6.1,5.6,45,6.0,On-site
4.7,4.6,35,4.9,Hybrid
4.5,2.2,53,6.5,Remote
10.0,8.6,49,7.7,On-site
10.0,8.5,52,6.2,Remote
6.3,3.7,41,4.2,Remote
10.0,10.0,46,7.2,Remote
6.9,5.8,45,7.0,Hybrid
7.8,5.9,46,5.7,On-site
9.4,6.4,50,7.4,On-site
8.1,7.3,52,6.3,Hybrid
8.7,5.6,50,7.5,Hybrid
4.3,3.6,42,6.0,On-site
8.8,4.7,43,6.0,Remote
9.0,6.7,54,6.0,On-site
6.9,6.0,47,5.2,Hybrid
6.3,5.3,50,6.4,Hybrid
4.2,0.8,51,6.9,Hybrid
7.7,4.8,46,4.9,Hybrid
7.1,5.1,49,4.9,Remote
6.9,3.5,41,7.4,Hybrid
3.4,0.8,47,5.8,Remote
6.2,4.9,45,7.6,On-site
4.4,4.2,47,6.4,Hybrid
4.7,4.7,48,5.7,Hybrid
9.2,7.7,54,6.0,Hybrid
4.8,2.8,40,5.5,On-site
9.8,6.1,39,5.9,Hybrid
5.2,2.7,45,6.8,Remote
9.0,6.4,44,5.8,Hybrid
4.9,3.2,47,6.8,Hybrid
7.0,4.8,41,7.0,On-site
7.8,6.1,50,7.2,Remote
7.5,6.3,39,5.6,Hybrid
4.1,0.4,46,6.6,Remote
6.8,6.0,50,6.5,Remote
6.8,4.3,60,5.9,Hybrid
5.6,2.3,38,6.5,Remote
7.9,5.3,40,4.2,On-site
9.7,8.7,49,6.5,Hybrid
10.0,10.0,54,5.6,Hybrid
6.7,5.0,50,7.8,On-site
10.0,10.0,63,4.7,On-site
10.0,10.0,52,5.0,Remote
4.0,1.9,49,7.9,On-site
8.1,7.1,55,6.0,Hybrid
7.3,3.8,43,6.5,On-site
10.0,10.0,57,5.0,Remote
5.3,5.9,48,6.4,Remote
8.5,8.1,41,5.4,On-site
5.8,4.6,44,4.4,Hybrid
5.9,2.9,45,5.7,Remote
5.9,3.8,48,6.5,On-site
4.0,4.1,54,5.7,Remote
9.9,8.2,48,7.0,Hybrid
5.7,2.2,42,7.5,Remote
8.0,6.2,43,5.3,On-site
8.9,9.2,46,6.0,Remote
2.8,0.0,44,6.7,On-site
10.0,10.0,47,6.1,Hybrid
5.7,4.7,38,6.5,Hybrid
8.4,5.2,45,6.1,On-site
5.3,2.8,38,7.0,Hybrid
5.1,2.0,50,8.0,Remote
4.8,3.4,52,6.8,Hybrid
7.6,4.8,54,5.1,Hybrid
10.0,7.5,49,5.2,Remote
6.8,5.0,48,6.1,Hybrid
6.6,4.1,45,5.0,Remote
8.9,4.3,50,5.7,Hybrid
5.1,4.9,45,6.1,Remote
6.1,1.4,48,7.3,Hybrid
6.4,4.6,44,7.3,Remote
3.2,0.0,42,6.8,On-site
6.9,3.8,50,7.9,Hybrid
8.3,6.0,51,7.5,Hybrid
7.7,4.0,51,5.9,Hybrid
6.0,4.1,54,7.9,On-site
9.1,4.2,43,6.6,Hybrid
7.3,3.5,51,7.1,Remote
10.0,10.0,58,5.4,Hybrid
5.8,5.9,54,7.9,Remote
5.6,3.0,39,5.6,Remote
5.8,1.9,48,6.7,Remote
6.2,5.6,46,5.9,Hybrid
3.1,0.3,50,6.7,Remote
9.1,6.3,51,5.7,Hybrid
5.7,1.9,43,6.0,Hybrid
8.8,10.0,58,5.3,Hybrid
5.2,1.4,39,7.0,Hybrid
5.7,6.4,45,4.3,Remote
10.0,8.3,45,6.7,Hybrid
4.1,0.3,39,5.9,Remote
9.4,6.4,47,7.1,Remote
8.1,5.1,52,7.5,Hybrid
8.2,6.5,53,6.7,Hybrid
8.8,7.7,57,6.3,Remote
6.2,5.2,46,6.1,Remote
9.2,10.0,52,6.9,Hybrid
9.9,5.8,42,6.0,On-site
5.6,3.8,47,3.3,Hybrid
7.3,7.3,47,7.1,Hybrid
7.7,6.4,52,5.1,Remote
5.1,1.3,46,7.4,Remote
8.4,7.2,54,6.9,On-site
3.3,2.6,51,7.4,Hybrid
4.9,2.6,52,7.6,Remote
10.0,7.5,49,5.3,Remote
4.3,2.1,47,6.3,On-site
5.0,3.1,49,7.4,Hybrid
5.5,3.9,47,7.5,Hybrid
5.7,3.9,51,9.2,Hybrid
10.0,10.0,60,5.7,Hybrid
4.9,3.4,45,4.6,Hybrid
5.3,4.4,54,6.8,On-site
6.8,5.6,37,5.9,Remote
6.7,2.9,50,5.1,On-site
7.1,4.9,47,5.8,On-site
5.8,1.1,42,6.1,Hybrid
5.3,3.2,43,5.8,Remote
5.3,3.3,46,5.9,On-site
10.0,10.0,55,5.6,Hybrid
8.8,5.6,45,5.7,On-site
6.1,2.9,47,6.5,On-site
3.7,4.0,47,5.5,Remote
10.0,9.3,57,6.2,Hybrid
5.1,1.1,41,6.6,Hybrid
2.7,1.6,35,5.0,Hybrid
7.0,4.7,40,5.8,Remote
6.1,3.6,48,8.6,Hybrid
3.3,2.7,45,6.7,Remote
7.9,6.8,50,4.4,On-site
10.0,10.0,54,6.4,Hybrid
5.9,3.0,41,5.8,Hybrid
6.2,2.7,41,6.8,On-site
4.3,0.3,36,5.8,Hybrid
5.4,5.1,55,7.3,On-site
10.0,8.1,51,7.6,Hybrid
10.0,9.5,59,6.0,Remote
4.4,2.7,42,5.6,Hybrid
9.7,8.2,55,6.5,Hybrid
7.0,6.5,45,7.5,Hybrid
9.7,7.3,46,7.8,Remote
5.9,2.6,46,8.8,Remote
10.0,10.0,54,6.8,Remote
6.3,3.8,43,7.1,On-site
10.0,10.0,55,4.8,Hybrid
9.6,9.8,47,5.6,Hybrid
7.6,4.4,44,6.0,Remote
8.7,6.5,45,6.6,On-site
10.0,8.9,49,6.9,Remote
10.0,10.0,54,6.3,Hybrid
8.1,3.9,51,6.6,On-site
4.0,1.9,40,5.7,Hybrid
7.5,4.7,50,7.0,Hybrid
5.8,3.4,58,6.1,On-site
2.6,0.0,47,8.0,Remote
1.5,1.3,50,5.3,Remote
1.0,0.0,45,7.9,Remote
8.2,8.6,61,6.4,Remote
7.8,5.3,43,7.1,Hybrid
8.2,6.4,52,7.1,On-site
8.8,5.2,48,7.1,Hybrid
7.4,7.5,49,5.4,Hybrid
7.3,4.0,46,5.4,Remote
4.3,1.5,43,6.3,Hybrid
5.3,3.9,45,5.7,Hybrid
9.4,6.8,47,5.1,On-site
5.3,5.1,52,7.5,Remote
6.8,7.2,51,4.1,On-site
4.4,3.4,44,6.4,Hybrid
4.9,3.9,47,6.1,On-site
5.2,2.6,42,5.6,Hybrid
10.0,10.0,53,4.9,Remote
6.8,5.4,58,4.1,Hybrid
6.2,2.9,46,6.5,Hybrid
9.1,8.7,52,4.9,Hybrid
3.4,0.4,48,7.8,Remote
9.5,6.9,43,5.4,Remote
8.1,6.9,50,6.0,Hybrid
10.0,10.0,45,4.9,On-site
5.6,2.5,43,9.5,Remote
10.0,9.0,54,6.4,Remote
8.8,5.0,40,5.4,On-site
9.2,7.9,54,6.3,Remote
5.4,2.9,45,5.3,Hybrid
3.5,1.4,43,6.9,Remote
7.8,6.7,45,5.9,Remote
5.9,4.6,46,5.5,On-site
7.9,7.0,45,6.4,Remote
6.5,4.7,45,7.0,Hybrid
9.7,5.5,47,6.9,On-site
5.1,5.1,55,6.8,Hybrid
9.8,8.6,58,5.6,On-site
10.0,8.3,50,5.4,On-site
10.0,8.2,47,6.5,On-site
7.2,6.2,50,6.9,Remote
6.2,5.7,53,6.5,Remote
7.4,5.9,53,5.9,Remote
6.2,2.9,37,6.7,Hybrid
9.0,6.6,43,5.9,Hybrid
7.0,4.3,48,3.5,Remote
10.0,8.5,46,6.7,Hybrid
4.8,1.4,43,7.5,On-site
9.3,5.9,44,5.4,Remote
9.1,8.8,51,5.1,Hybrid
5.6,4.0,45,5.8,On-site
10.0,10.0,55,6.7,Remote
3.3,1.5,42,4.5,Remote
5.2,3.1,44,6.3,On-site
7.2,4.9,41,5.8,Hybrid
5.8,2.4,37,6.1,Remote
2.8,2.0,40,6.1,Hybrid
10.0,10.0,52,5.0,Remote
8.8,8.8,51,7.1,Hybrid
6.9,5.5,48,4.8,Remote
10.0,9.1,50,5.9,Hybrid
6.6,8.0,48,6.7,Hybrid
7.0,4.3,41,6.2,Remote
3.5,0.4,44,6.3,On-site
7.4,9.6,52,4.5,Hybrid
4.7,3.8,46,6.2,Hybrid
5.2,5.8,50,6.6,Hybrid
5.7,3.9,42,5.0,Remote
7.4,4.6,49,6.8,Hybrid
8.2,8.7,43,5.0,On-site
5.2,4.5,50,6.0,Remote
6.0,5.3,43,7.0,Remote
5.8,4.7,45,5.9,On-site
8.7,7.7,58,7.7,On-site
5.8,3.9,46,6.9,Remote
6.8,4.8,42,7.7,Hybrid
7.1,5.6,40,5.2,Hybrid
6.3,5.6,43,7.1,On-site
4.4,2.5,47,7.0,Remote
8.7,6.8,42,7.2,On-site
10.0,7.5,44,5.4,Remote
7.1,6.1,44,6.6,Hybrid
6.8,4.8,47,4.1,Hybrid
6.8,3.1,52,5.9,On-site
4.9,1.4,45,7.0,Hybrid
9.4,9.0,52,4.3,Hybrid
4.4,3.6,46,6.6,On-site
7.8,4.9,43,4.4,On-site
5.9,4.9,45,7.0,Hybrid
6.9,7.7,48,6.6,On-site
5.1,2.0,40,6.0,Hybrid
7.6,6.7,49,7.4,On-site
7.0,6.2,48,6.3,Hybrid
10.0,6.3,48,6.3,On-site
10.0,10.0,55,6.1,Hybrid
3.7,1.3,46,7.5,Hybrid
5.7,2.5,47,7.8,Remote
6.4,6.7,46,4.6,On-site
3.6,0.0,43,6.2,On-site
5.2,3.9,50,7.4,On-site
7.5,5.5,48,7.2,Remote
4.7,4.1,42,7.6,Hybrid
10.0,7.8,39,5.5,Remote
7.3,3.8,43,6.2,Hybrid
8.2,6.7,45,6.2,On-site
2.8,0.2,43,7.9,On-site
7.1,6.3,46,5.5,Hybrid
4.1,3.6,45,5.6,On-site
5.3,5.5,52,6.8,Hybrid
10.0,9.4,54,6.6,On-site
3.9,3.7,51,5.2,Hybrid
5.7,4.6,49,7.2,Remote
8.2,6.2,49,5.1,Hybrid
10.0,10.0,55,6.8,Remote
9.7,9.1,49,6.1,Hybrid
6.0,0.0,43,8.5,Remote
5.1,2.4,43,7.6,Hybrid
6.8,4.1,44,7.2,Remote
2.8,0.8,44,6.0,Hybrid
9.2,8.2,48,6.9,Remote
6.6,4.4,51,6.3,Hybrid
2.4,2.5,53,6.5,On-site
7.0,5.0,50,6.1,Hybrid
8.9,4.7,47,7.3,Remote
6.7,2.5,52,5.7,Hybrid
9.0,5.7,45,6.0,Remote
6.1,4.9,49,5.9,On-site
6.2,6.1,49,5.9,Hybrid
10.0,9.6,47,5.3,Remote
7.0,3.9,41,6.6,On-site
10.0,10.0,53,5.4,Remote
6.2,5.2,50,8.4,Hybrid
6.5,4.8,44,5.6,Remote
5.0,3.3,38,6.1,Remote
9.9,10.0,50,4.8,Remote
6.1,5.2,49,6.2,Hybrid
7.9,5.1,50,7.5,Hybrid
7.0,3.2,44,6.1,Remote
4.1,2.2,52,6.5,Remote
6.7,4.0,41,6.8,On-site
2.2,1.1,40,6.4,Remote
7.2,6.5,52,5.9,On-site
3.1,0.2,49,7.1,On-site
10.0,9.5,44,6.1,Hybrid
10.0,10.0,49,4.5,Hybrid
5.9,2.0,38,4.7,Hybrid
6.5,3.5,41,4.5,Hybrid
8.6,5.7,46,4.6,Hybrid
7.4,4.8,35,6.3,Remote
6.2,4.4,57,6.1,Hybrid
5.8,3.6,43,8.1,Hybrid
10.0,7.5,36,6.0,Remote
10.0,10.0,53,4.7,Hybrid
7.7,6.9,50,6.5,Hybrid
7.5,7.6,47,6.0,Hybrid
4.7,3.2,41,7.0,On-site
7.5,4.6,47,5.6,On-site
6.3,3.2,35,5.3,Remote
6.9,6.8,49,6.1,On-site
5.5,1.0,42,5.8,Remote
5.4,4.0,43,6.3,Hybrid
9.5,10.0,65,6.3,Hybrid
10.0,10.0,60,5.6,Hybrid
4.3,4.1,46,7.0,Hybrid
7.8,8.6,53,5.8,On-site
9.6,7.4,46,5.0,On-site
9.6,6.8,53,6.7,Remote
5.0,1.7,41,8.8,Hybrid
6.1,4.4,42,4.3,Remote
1.9,0.7,45,7.5,Hybrid
6.6,4.1,47,5.2,On-site
6.7,6.3,49,5.9,Hybrid
6.0,4.6,42,5.5,Remote
7.2,5.2,47,5.3,Remote
10.0,10.0,55,4.9,Remote
10.0,9.3,51,7.0,Remote
4.1,4.3,48,5.0,Hybrid
9.1,6.7,43,6.1,Remote
6.5,4.5,42,7.2,Hybrid
5.1,6.5,47,5.5,Remote
8.5,5.9,45,5.8,Remote
7.2,4.5,45,5.8,Remote
10.0,10.0,52,5.6,Remote
7.3,5.1,49,6.2,Hybrid
7.9,5.6,50,6.1,Remote
10.0,9.0,49,5.9,Hybrid
6.4,4.4,46,6.1,On-site
5.5,4.9,46,4.9,On-site
5.9,1.7,40,6.8,Remote
7.2,5.0,41,6.0,Hybrid
6.1,1.3,50,6.7,On-site
8.0,7.8,62,6.6,On-site
5.6,4.6,48,5.6,Hybrid
8.2,6.8,47,6.0,Hybrid
2.9,0.0,36,6.8,Remote
5.8,3.4,51,7.1,On-site
8.6,6.2,47,6.5,Hybrid
10.0,6.3,45,4.8,Hybrid
6.8,3.9,43,9.3,Remote
7.0,6.5,54,6.1,Hybrid
5.0,3.7,45,6.5,Hybrid
10.0,9.2,48,5.0,Remote
9.7,9.5,49,5.8,Remote
8.2,6.9,46,5.5,On-site
9.1,6.2,43,6.1,On-site
8.4,6.0,42,6.0,On-site
5.2,2.5,45,5.6,Remote
9.9,7.6,45,7.0,Remote
3.0,1.8,40,6.0,Hybrid
5.5,3.0,39,6.8,On-site
5.9,2.5,42,4.7,Remote
10.0,5.6,47,6.4,Remote
3.0,0.0,44,6.6,Remote
6.9,3.1,50,7.3,Hybrid
9.1,6.7,44,6.4,Hybrid
7.7,7.4,42,6.3,Hybrid
10.0,8.2,46,6.5,Hybrid
7.5,5.0,45,4.7,Remote
6.7,3.7,46,7.0,Hybrid
6.0,2.5,49,5.1,On-site
5.4,2.8,38,6.1,Remote
6.9,3.5,44,6.0,Hybrid
7.8,5.2,47,7.1,Remote
10.0,10.0,45,6.1,Hybrid
6.9,5.6,50,5.8,Hybrid
10.0,8.5,47,5.4,Remote
3.3,3.9,55,6.2,Hybrid
7.5,3.5,46,7.0,On-site
6.9,5.8,46,5.1,On-site
5.0,2.7,44,6.8,Remote
5.4,5.7,49,6.3,Remote
8.9,7.5,47,6.4,Hybrid
8.1,5.4,46,5.6,Remote
7.3,4.9,47,5.3,Hybrid
3.3,2.6,40,6.5,On-site
6.8,4.2,44,4.3,Hybrid
3.0,1.6,46,5.7,Hybrid
8.5,8.9,63,4.3,On-site
9.2,8.6,54,5.8,On-site
2.8,0.0,42,6.2,On-site
8.6,8.0,42,6.3,Hybrid
7.0,6.9,59,6.2,Hybrid
10.0,10.0,47,6.5,Hybrid
5.9,6.7,49,5.3,On-site
4.2,0.8,37,5.4,Remote
10.0,10.0,45,7.2,Remote
7.0,4.3,52,5.9,Hybrid
3.2,1.8,35,4.1,Hybrid
7.0,5.3,44,5.9,On-site
10.0,10.0,58,5.2,Hybrid
9.3,8.0,52,4.5,Hybrid
3.1,3.1,46,5.9,Hybrid
10.0,9.3,44,4.5,Hybrid
5.6,3.8,49,4.7,On-site
8.2,5.8,41,7.4,Remote
8.1,5.5,46,6.7,Hybrid
6.7,4.0,40,7.7,Hybrid
8.5,7.4,48,5.7,On-site
7.2,5.7,47,6.4,Hybrid
4.0,3.7,56,7.5,On-site
5.7,5.7,51,6.1,On-site
8.0,5.2,40,6.4,Remote
7.3,5.2,54,6.8,Hybrid
8.8,5.8,44,6.1,Hybrid
10.0,10.0,54,6.8,Remote
9.2,5.1,50,7.8,On-site
4.7,1.9,43,5.7,Remote
2.8,1.4,49,5.4,Hybrid
9.2,8.7,40,5.7,Hybrid
9.3,6.8,43,5.4,Hybrid
9.6,6.6,45,7.4,Hybrid
8.8,6.2,49,5.1,On-site
4.2,0.2,40,7.6,Remote
10.0,7.7,47,6.5,Remote
7.1,6.3,43,4.6,Hybrid
4.8,2.8,45,7.9,On-site
8.3,7.1,43,5.3,On-site
10.0,8.8,48,6.5,Hybrid
5.4,0.0,40,8.3,Remote
10.0,10.0,65,4.6,Hybrid
6.1,3.4,39,6.6,Hybrid
2.4,0.2,48,6.4,Remote
7.0,3.6,54,7.8,Hybrid
9.0,6.4,45,5.0,On-site
4.2,4.0,40,5.6,On-site
2.0,1.3,42,6.3,Remote
7.1,8.3,45,5.5,Hybrid
5.5,2.6,40,5.8,Hybrid
5.7,3.8,38,4.7,Hybrid
7.0,5.2,44,6.3,On-site
7.0,4.9,43,5.2,On-site
8.7,7.5,50,5.6,Hybrid
4.3,1.6,44,7.7,Remote
5.4,1.5,39,5.9,Hybrid
10.0,8.5,58,6.8,Remote
5.1,2.8,38,5.2,Remote
3.8,2.1,45,6.7,Hybrid
7.7,2.9,41,6.8,Remote
7.4,6.8,51,5.2,Remote
6.5,4.8,54,6.0,On-site
9.2,6.3,45,6.8,On-site
10.0,10.0,47,5.9,Remote
6.1,1.8,49,6.5,Remote
10.0,9.4,53,5.0,On-site
10.0,10.0,51,6.2,Hybrid
8.7,6.1,35,7.0,Hybrid
6.6,5.3,46,5.7,Remote
5.4,3.5,47,5.3,Hybrid
1.5,1.0,41,6.4,Remote
5.4,5.2,42,5.5,On-site
8.2,7.1,47,5.9,On-site
8.8,2.6,48,7.7,Remote
8.6,5.2,46,6.2,Hybrid
9.4,8.7,49,7.2,Remote
5.0,4.1,49,4.6,On-site
4.2,1.7,39,6.4,Remote
9.2,6.5,46,5.4,On-site
8.4,7.9,56,7.0,Remote
8.3,5.2,39,5.5,Remote
10.0,7.7,53,6.5,On-site
7.8,5.2,48,6.7,Hybrid
5.6,3.9,41,6.7,Hybrid
9.7,9.0,57,8.3,Hybrid
7.9,6.0,42,5.3,Remote
6.4,5.7,38,5.8,Hybrid
9.3,6.9,52,6.6,Hybrid
5.4,2.6,47,6.8,Hybrid
7.7,7.0,45,4.7,Remote
7.5,4.5,43,5.4,Remote
5.9,3.6,44,5.9,Hybrid
10.0,9.3,55,6.5,On-site
6.5,3.9,53,5.9,Remote
4.7,1.5,47,7.4,On-site
9.8,8.0,50,6.8,Hybrid
10.0,10.0,54,4.6,Remote
4.8,1.1,40,8.1,Hybrid
6.8,3.6,47,7.6,Remote
9.8,8.3,51,7.2,Hybrid
6.9,4.8,50,5.1,Remote
4.4,3.2,41,6.1,On-site
10.0,9.2,45,5.9,On-site
2.1,0.0,35,8.8,On-site
9.6,7.7,53,7.9,Hybrid
10.0,10.0,38,3.6,Remote
5.9,3.8,47,5.3,Remote
5.2,3.3,39,6.7,Remote
6.0,4.7,50,6.5,Hybrid
4.1,0.1,38,6.2,On-site
10.0,10.0,54,6.3,Hybrid
4.3,5.1,54,6.4,Hybrid
6.5,3.4,53,6.8,On-site
7.5,3.0,44,5.9,Remote
9.4,10.0,57,3.5,On-site
3.6,0.3,35,7.3,On-site
4.4,2.7,43,7.3,Hybrid
7.1,4.5,38,5.7,On-site
7.4,4.2,39,6.6,On-site
5.9,5.4,48,6.5,Remote
7.4,5.3,41,7.0,Hybrid
6.6,3.8,47,6.7,Hybrid
6.1,3.4,47,6.1,Remote
5.7,4.7,46,5.1,Hybrid
9.8,9.0,53,5.7,Hybrid
2.9,2.2,37,6.0,On-site
3.6,1.9,48,7.1,Remote
10.0,10.0,51,5.5,On-site
6.2,4.6,57,7.5,Remote
10.0,9.1,53,5.9,Remote
7.0,6.3,49,5.4,Remote
7.6,5.7,49,6.3,Remote
7.6,5.2,48,6.5,Hybrid
7.9,5.1,48,6.0,Remote
4.9,4.8,51,5.1,Remote
7.0,4.7,48,5.3,On-site
7.7,8.7,57,7.1,On-site
4.9,4.1,47,5.8,Hybrid
2.8,1.1,44,5.1,On-site
5.8,3.0,44,5.3,Remote
6.7,3.0,41,5.1,Remote
5.9,5.6,45,5.6,On-site
2.1,1.2,43,6.4,Remote
3.0,0.2,47,7.7,Remote
8.0,4.7,52,7.8,Hybrid
